id,external_id,name,category,subcategory,article_type,gender,base_color,season,usage,image_url,tags,price_range,style_score,brand,price,year
620,620,Levi's Jackets 620,Topwear,Jackets,Jackets,Men,Maroon,Fall,Casual,https://images.pexels.com/photos/1000619/pexels-photo-1000619.jpeg?auto=compress&cs=tinysrgb&w=400,"['jackets', 'fall', 'casual', 'topwear', 'maroon']",mid,0.74,Levi's,143.8085414603562,2024
621,621,Gap Jeans 621,Bottomwear,Jeans,Jeans,Men,Beige,All,Ethnic,https://images.pexels.com/photos/1000620/pexels-photo-1000620.jpeg?auto=compress&cs=tinysrgb&w=400,"['bottomwear', 'jeans', 'all', 'beige', 'ethnic']",mid,0.55,Gap,100.52241327532346,2022
622,622,Tommy Hilfiger Pajamas 622,Loungewear,Pajamas,Pajamas,Men,White,Fall,Ethnic,https://images.pexels.com/photos/1000621/pexels-photo-1000621.jpeg?auto=compress&cs=tinysrgb&w=400,"['light', 'neutral', 'fall', 'pajamas', 'white', 'loungewear', 'ethnic']",high,0.48,Tommy Hilfiger,190.73434965451904,2020
623,623,Calvin Klein Bras 623,Innerwear,Bras,Bras,Unisex,Black,Fall,Work,https://images.pexels.com/photos/1000622/pexels-photo-1000622.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'neutral', 'innerwear', 'fall', 'black', 'work', 'bras']",mid,0.7,Calvin Klein,148.49180493774125,2021
624,624,Puma Belts 624,Accessories,Belts,Belts,Unisex,Red,All,Ethnic,https://images.pexels.com/photos/1000623/pexels-photo-1000623.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'accessories', 'belts', 'warm', 'red', 'all', 'ethnic']",low,0.68,Puma,38.906425241323134,2020
625,625,H&M Briefs 625,Innerwear,Briefs,Briefs,Women,Green,Fall,Sports,https://images.pexels.com/photos/1000624/pexels-photo-1000624.jpeg?auto=compress&cs=tinysrgb&w=400,"['green', 'innerwear', 'fall', 'cool', 'briefs', 'sports']",mid,0.7,H&M,100.33542173359156,2023
626,626,Zara Blouses 626,Topwear,Blouses,Blouses,Men,Orange,Spring,Sports,https://images.pexels.com/photos/1000625/pexels-photo-1000625.jpeg?auto=compress&cs=tinysrgb&w=400,"['blouses', 'topwear', 'orange', 'sports', 'spring']",mid,0.72,Zara,97.73503091344976,2020
627,627,Nike Pajamas 627,Loungewear,Pajamas,Pajamas,Men,Blue,All,Travel,https://images.pexels.com/photos/1000626/pexels-photo-1000626.jpeg?auto=compress&cs=tinysrgb&w=400,"['blue', 'travel', 'cool', 'pajamas', 'all', 'loungewear']",high,0.76,Nike,198.45839268796058,2024
628,628,Adidas Belts 628,Accessories,Belts,Belts,Men,Teal,Summer,Work,https://images.pexels.com/photos/1000627/pexels-photo-1000627.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'accessories', 'belts', 'work', 'summer']",mid,0.93,Adidas,97.96351963210714,2024
629,629,Uniqlo Flats 629,Footwear,Flats,Flats,Women,Brown,Fall,Travel,https://images.pexels.com/photos/1000628/pexels-photo-1000628.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'fall', 'flats', 'brown', 'footwear']",low,0.7,Uniqlo,20.89326542922821,2022
630,630,Forever 21 Sneakers 630,Footwear,Sneakers,Sneakers,Unisex,Maroon,All,Party,https://images.pexels.com/photos/1000629/pexels-photo-1000629.jpeg?auto=compress&cs=tinysrgb&w=400,"['sneakers', 'all', 'footwear', 'party', 'maroon']",mid,0.59,Forever 21,54.42172396358078,2024
631,631,Mango Briefs 631,Innerwear,Briefs,Briefs,Unisex,Navy,All,Ethnic,https://images.pexels.com/photos/1000630/pexels-photo-1000630.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'innerwear', 'navy', 'briefs', 'all', 'ethnic']",mid,0.65,Mango,72.66120483995253,2024
632,632,Levi's Jackets 632,Topwear,Jackets,Jackets,Unisex,Pink,Summer,Sports,https://images.pexels.com/photos/1000631/pexels-photo-1000631.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'jackets', 'pink', 'topwear', 'warm', 'sports', 'summer']",high,0.67,Levi's,175.39403052648697,2020
633,633,Gap Shirts 633,Topwear,Shirts,Shirts,Men,Blue,Summer,Sports,https://images.pexels.com/photos/1000632/pexels-photo-1000632.jpeg?auto=compress&cs=tinysrgb&w=400,"['shirts', 'blue', 'cool', 'topwear', 'sports', 'summer']",mid,0.59,Gap,134.0554159975847,2024
634,634,Tommy Hilfiger Camisoles 634,Innerwear,Camisoles,Camisoles,Women,Red,All,Ethnic,https://images.pexels.com/photos/1000633/pexels-photo-1000633.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'innerwear', 'camisoles', 'warm', 'red', 'all', 'ethnic']",mid,0.51,Tommy Hilfiger,133.64651332188333,2023
635,635,Calvin Klein Camisoles 635,Innerwear,Camisoles,Camisoles,Unisex,Navy,Fall,Casual,https://images.pexels.com/photos/1000634/pexels-photo-1000634.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'innerwear', 'fall', 'camisoles', 'casual', 'navy']",low,0.6,Calvin Klein,24.66857473033459,2024
636,636,Puma Formal Shoes 636,Footwear,Formal Shoes,Formal Shoes,Men,Black,All,Formal,https://images.pexels.com/photos/1000635/pexels-photo-1000635.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'neutral', 'formal', 'black', 'formal shoes', 'footwear', 'all']",mid,0.8,Puma,94.71711702432029,2021
637,637,H&M Hoodies 637,Topwear,Hoodies,Hoodies,Women,Yellow,Winter,Party,https://images.pexels.com/photos/1000636/pexels-photo-1000636.jpeg?auto=compress&cs=tinysrgb&w=400,"['hoodies', 'topwear', 'yellow', 'winter', 'party']",mid,0.8,H&M,69.72281405014799,2023
638,638,Zara Shorts 638,Bottomwear,Shorts,Shorts,Men,Green,Spring,Work,https://images.pexels.com/photos/1000637/pexels-photo-1000637.jpeg?auto=compress&cs=tinysrgb&w=400,"['shorts', 'green', 'bottomwear', 'cool', 'work', 'spring']",mid,0.91,Zara,124.75061215196658,2023
639,639,Nike Robes 639,Loungewear,Robes,Robes,Unisex,Navy,Winter,Party,https://images.pexels.com/photos/1000638/pexels-photo-1000638.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'navy', 'robes', 'winter', 'party', 'loungewear']",mid,0.79,Nike,109.85080560843598,2021
640,640,Adidas Boots 640,Footwear,Boots,Boots,Unisex,Purple,All,Formal,https://images.pexels.com/photos/1000639/pexels-photo-1000639.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'purple', 'boots', 'cool', 'footwear', 'all']",mid,1.0,Adidas,84.2496926628302,2023
641,641,Uniqlo Belts 641,Accessories,Belts,Belts,Unisex,Yellow,All,Travel,https://images.pexels.com/photos/1000640/pexels-photo-1000640.jpeg?auto=compress&cs=tinysrgb&w=400,"['accessories', 'travel', 'belts', 'yellow', 'all']",high,0.89,Uniqlo,181.01684967122117,2022
642,642,Forever 21 Briefs 642,Innerwear,Briefs,Briefs,Women,Orange,All,Work,https://images.pexels.com/photos/1000641/pexels-photo-1000641.jpeg?auto=compress&cs=tinysrgb&w=400,"['innerwear', 'orange', 'work', 'all', 'briefs']",high,0.84,Forever 21,189.1016974195714,2023
643,643,Mango Maxi Dress 643,Dress,Maxi Dress,Maxi Dress,Unisex,Beige,Summer,Casual,https://images.pexels.com/photos/1000642/pexels-photo-1000642.jpeg?auto=compress&cs=tinysrgb&w=400,"['casual', 'maxi dress', 'dress', 'summer', 'beige']",mid,0.74,Mango,63.37165111496313,2023
644,644,Levi's Casual Dress 644,Dress,Casual Dress,Casual Dress,Women,Grey,All,Formal,https://images.pexels.com/photos/1000643/pexels-photo-1000643.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'neutral', 'grey', 'all', 'casual dress', 'dress']",low,0.81,Levi's,43.08662491611282,2021
645,645,Gap Formal Dress 645,Dress,Formal Dress,Formal Dress,Unisex,Green,Fall,Travel,https://images.pexels.com/photos/1000644/pexels-photo-1000644.jpeg?auto=compress&cs=tinysrgb&w=400,"['green', 'travel', 'formal dress', 'fall', 'cool', 'dress']",mid,0.56,Gap,137.11719596689517,2023
646,646,Tommy Hilfiger Pajamas 646,Loungewear,Pajamas,Pajamas,Unisex,Pink,Summer,Travel,https://images.pexels.com/photos/1000645/pexels-photo-1000645.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'travel', 'pink', 'warm', 'pajamas', 'summer', 'loungewear']",mid,0.69,Tommy Hilfiger,131.4222708924326,2022
647,647,Calvin Klein Sandals 647,Footwear,Sandals,Sandals,Unisex,Navy,Summer,Sports,https://images.pexels.com/photos/1000646/pexels-photo-1000646.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'navy', 'sandals', 'footwear', 'sports', 'summer']",low,0.65,Calvin Klein,23.970913036865202,2020
648,648,Puma Trousers 648,Bottomwear,Trousers,Trousers,Unisex,Black,Spring,Formal,https://images.pexels.com/photos/1000647/pexels-photo-1000647.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'neutral', 'formal', 'bottomwear', 'trousers', 'black', 'spring']",mid,0.69,Puma,50.01013272972858,2022
649,649,H&M Sneakers 649,Footwear,Sneakers,Sneakers,Men,Red,All,Party,https://images.pexels.com/photos/1000648/pexels-photo-1000648.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'sneakers', 'warm', 'red', 'footwear', 'all', 'party']",mid,0.78,H&M,58.57622817358161,2022
650,650,Zara Scarves 650,Accessories,Scarves,Scarves,Unisex,Red,Summer,Ethnic,https://images.pexels.com/photos/1000649/pexels-photo-1000649.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'accessories', 'warm', 'red', 'scarves', 'summer', 'ethnic']",high,0.86,Zara,175.36889913199147,2020
651,651,Nike Nightgowns 651,Loungewear,Nightgowns,Nightgowns,Women,Orange,Summer,Party,https://images.pexels.com/photos/1000650/pexels-photo-1000650.jpeg?auto=compress&cs=tinysrgb&w=400,"['orange', 'loungewear', 'party', 'summer', 'nightgowns']",low,0.72,Nike,46.66267647779563,2021
652,652,Adidas A-Line Dress 652,Dress,A-Line Dress,A-Line Dress,Unisex,Grey,Spring,Sports,https://images.pexels.com/photos/1000651/pexels-photo-1000651.jpeg?auto=compress&cs=tinysrgb&w=400,"['a-line dress', 'neutral', 'grey', 'dress', 'sports', 'spring']",mid,0.82,Adidas,127.99901807079726,2023
653,653,Uniqlo Shapewear 653,Innerwear,Shapewear,Shapewear,Women,Orange,Summer,Ethnic,https://images.pexels.com/photos/1000652/pexels-photo-1000652.jpeg?auto=compress&cs=tinysrgb&w=400,"['shapewear', 'innerwear', 'orange', 'summer', 'ethnic']",low,0.77,Uniqlo,46.991497039898164,2021
654,654,Forever 21 Scarves 654,Accessories,Scarves,Scarves,Men,Orange,Spring,Casual,https://images.pexels.com/photos/1000653/pexels-photo-1000653.jpeg?auto=compress&cs=tinysrgb&w=400,"['accessories', 'casual', 'orange', 'scarves', 'spring']",mid,0.79,Forever 21,87.58489104670137,2022
655,655,Mango Watches 655,Accessories,Watches,Watches,Men,Black,All,Travel,https://images.pexels.com/photos/1000654/pexels-photo-1000654.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'accessories', 'neutral', 'travel', 'black', 'watches', 'all']",mid,0.61,Mango,99.19039745779092,2020
656,656,Levi's Heels 656,Footwear,Heels,Heels,Women,Teal,Spring,Travel,https://images.pexels.com/photos/1000655/pexels-photo-1000655.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'travel', 'footwear', 'spring', 'heels']",mid,0.58,Levi's,132.7909187128662,2022
657,657,Gap Shapewear 657,Innerwear,Shapewear,Shapewear,Women,Red,All,Sports,https://images.pexels.com/photos/1000656/pexels-photo-1000656.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'shapewear', 'innerwear', 'warm', 'red', 'all', 'sports']",high,0.56,Gap,196.1545113484764,2022
658,658,Tommy Hilfiger Nightgowns 658,Loungewear,Nightgowns,Nightgowns,Men,Maroon,Fall,Travel,https://images.pexels.com/photos/1000657/pexels-photo-1000657.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'fall', 'loungewear', 'maroon', 'nightgowns']",mid,0.46,Tommy Hilfiger,122.12435981664478,2022
659,659,Calvin Klein Sneakers 659,Footwear,Sneakers,Sneakers,Unisex,Purple,Spring,Party,https://images.pexels.com/photos/1000658/pexels-photo-1000658.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'sneakers', 'cool', 'footwear', 'party', 'spring']",mid,0.56,Calvin Klein,116.77081862097785,2021
660,660,Puma Maxi Dress 660,Dress,Maxi Dress,Maxi Dress,Women,Black,Winter,Work,https://images.pexels.com/photos/1000659/pexels-photo-1000659.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'neutral', 'black', 'work', 'maxi dress', 'dress', 'winter']",high,0.65,Puma,194.21720734663703,2024
661,661,H&M Trousers 661,Bottomwear,Trousers,Trousers,Women,Teal,Winter,Ethnic,https://images.pexels.com/photos/1000660/pexels-photo-1000660.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'bottomwear', 'trousers', 'winter', 'ethnic']",low,0.66,H&M,40.53186928838787,2023
662,662,Zara Tank Tops 662,Topwear,Tank Tops,Tank Tops,Women,Pink,All,Sports,https://images.pexels.com/photos/1000661/pexels-photo-1000661.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'pink', 'topwear', 'warm', 'all', 'sports', 'tank tops']",low,0.88,Zara,38.86052018935288,2022
663,663,Nike Tank Tops 663,Topwear,Tank Tops,Tank Tops,Unisex,Maroon,Summer,Formal,https://images.pexels.com/photos/1000662/pexels-photo-1000662.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'summer', 'topwear', 'maroon', 'tank tops']",low,1.0,Nike,28.446556814245348,2023
664,664,Adidas Flats 664,Footwear,Flats,Flats,Unisex,Teal,Summer,Travel,https://images.pexels.com/photos/1000663/pexels-photo-1000663.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'travel', 'flats', 'footwear', 'summer']",mid,0.84,Adidas,54.108679596857755,2021
665,665,Uniqlo Casual Dress 665,Dress,Casual Dress,Casual Dress,Unisex,Purple,Summer,Ethnic,https://images.pexels.com/photos/1000664/pexels-photo-1000664.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'cool', 'casual dress', 'dress', 'summer', 'ethnic']",mid,0.76,Uniqlo,148.5746129771185,2020
666,666,Forever 21 Skirts 666,Bottomwear,Skirts,Skirts,Women,Beige,Winter,Party,https://images.pexels.com/photos/1000665/pexels-photo-1000665.jpeg?auto=compress&cs=tinysrgb&w=400,"['bottomwear', 'party', 'skirts', 'winter', 'beige']",mid,0.54,Forever 21,117.03605621299396,2024
667,667,Mango Flats 667,Footwear,Flats,Flats,Women,Purple,Spring,Travel,https://images.pexels.com/photos/1000666/pexels-photo-1000666.jpeg?auto=compress&cs=tinysrgb&w=400,"['purple', 'travel', 'cool', 'flats', 'footwear', 'spring']",high,0.57,Mango,151.36981681998728,2022
668,668,Levi's Blouses 668,Topwear,Blouses,Blouses,Unisex,Maroon,Winter,Travel,https://images.pexels.com/photos/1000667/pexels-photo-1000667.jpeg?auto=compress&cs=tinysrgb&w=400,"['travel', 'blouses', 'topwear', 'winter', 'maroon']",mid,0.57,Levi's,86.72836570383765,2021
669,669,Gap Skirts 669,Bottomwear,Skirts,Skirts,Unisex,Red,Winter,Sports,https://images.pexels.com/photos/1000668/pexels-photo-1000668.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'bottomwear', 'warm', 'red', 'skirts', 'winter', 'sports']",mid,0.59,Gap,64.07765622587408,2022
670,670,Tommy Hilfiger Blouses 670,Topwear,Blouses,Blouses,Women,Maroon,Summer,Work,https://images.pexels.com/photos/1000669/pexels-photo-1000669.jpeg?auto=compress&cs=tinysrgb&w=400,"['blouses', 'summer', 'topwear', 'work', 'maroon']",high,0.81,Tommy Hilfiger,184.06384724934225,2023
671,671,Calvin Klein Sandals 671,Footwear,Sandals,Sandals,Unisex,Brown,All,Sports,https://images.pexels.com/photos/1000670/pexels-photo-1000670.jpeg?auto=compress&cs=tinysrgb&w=400,"['brown', 'all', 'sandals', 'footwear', 'sports']",low,0.53,Calvin Klein,29.344630370094585,2020
672,672,Puma Sunglasses 672,Accessories,Sunglasses,Sunglasses,Unisex,Orange,All,Work,https://images.pexels.com/photos/1000671/pexels-photo-1000671.jpeg?auto=compress&cs=tinysrgb&w=400,"['accessories', 'sunglasses', 'orange', 'all', 'work']",mid,0.8,Puma,64.18252723960808,2021
673,673,H&M Trousers 673,Bottomwear,Trousers,Trousers,Men,Navy,Fall,Party,https://images.pexels.com/photos/1000672/pexels-photo-1000672.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'blue', 'bottomwear', 'trousers', 'fall', 'navy', 'party']",low,0.75,H&M,32.188039275219644,2021
674,674,Zara Sandals 674,Footwear,Sandals,Sandals,Women,Beige,All,Work,https://images.pexels.com/photos/1000673/pexels-photo-1000673.jpeg?auto=compress&cs=tinysrgb&w=400,"['all', 'sandals', 'work', 'footwear', 'beige']",mid,0.95,Zara,119.29680010907296,2021
675,675,Nike Bras 675,Innerwear,Bras,Bras,Unisex,Green,Spring,Party,https://images.pexels.com/photos/1000674/pexels-photo-1000674.jpeg?auto=compress&cs=tinysrgb&w=400,"['green', 'innerwear', 'cool', 'bras', 'party', 'spring']",mid,0.71,Nike,113.26500227210924,2022
676,676,Adidas Tank Tops 676,Topwear,Tank Tops,Tank Tops,Unisex,Yellow,All,Casual,https://images.pexels.com/photos/1000675/pexels-photo-1000675.jpeg?auto=compress&cs=tinysrgb&w=400,"['casual', 'topwear', 'yellow', 'all', 'tank tops']",low,0.86,Adidas,20.846861973450704,2020
677,677,Uniqlo Shapewear 677,Innerwear,Shapewear,Shapewear,Women,Green,All,Formal,https://images.pexels.com/photos/1000676/pexels-photo-1000676.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'green', 'shapewear', 'innerwear', 'cool', 'all']",mid,0.99,Uniqlo,74.82456714224074,2020
678,678,Forever 21 Robes 678,Loungewear,Robes,Robes,Unisex,Red,Winter,Work,https://images.pexels.com/photos/1000677/pexels-photo-1000677.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'warm', 'red', 'robes', 'work', 'winter', 'loungewear']",mid,0.66,Forever 21,125.70471281963783,2022
679,679,Mango Jewelry 679,Accessories,Jewelry,Jewelry,Unisex,Red,Winter,Party,https://images.pexels.com/photos/1000678/pexels-photo-1000678.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'accessories', 'jewelry', 'warm', 'red', 'winter', 'party']",mid,0.52,Mango,70.72539994544863,2021
680,680,Levi's Maxi Dress 680,Dress,Maxi Dress,Maxi Dress,Women,Beige,Fall,Work,https://images.pexels.com/photos/1000679/pexels-photo-1000679.jpeg?auto=compress&cs=tinysrgb&w=400,"['fall', 'work', 'maxi dress', 'dress', 'beige']",high,0.67,Levi's,194.1591580644444,2022
681,681,Gap Jewelry 681,Accessories,Jewelry,Jewelry,Men,White,Spring,Ethnic,https://images.pexels.com/photos/1000680/pexels-photo-1000680.jpeg?auto=compress&cs=tinysrgb&w=400,"['light', 'accessories', 'jewelry', 'neutral', 'spring', 'white', 'ethnic']",mid,0.63,Gap,131.6335612477995,2022
682,682,Tommy Hilfiger Maxi Dress 682,Dress,Maxi Dress,Maxi Dress,Women,Yellow,Summer,Ethnic,https://images.pexels.com/photos/1000681/pexels-photo-1000681.jpeg?auto=compress&cs=tinysrgb&w=400,"['yellow', 'maxi dress', 'dress', 'summer', 'ethnic']",mid,0.54,Tommy Hilfiger,135.3023099263346,2020
683,683,Calvin Klein A-Line Dress 683,Dress,A-Line Dress,A-Line Dress,Women,Pink,Winter,Casual,https://images.pexels.com/photos/1000682/pexels-photo-1000682.jpeg?auto=compress&cs=tinysrgb&w=400,"['a-line dress', 'feminine', 'pink', 'casual', 'warm', 'dress', 'winter']",high,0.73,Calvin Klein,181.90240155280816,2023
684,684,Puma Sandals 684,Footwear,Sandals,Sandals,Men,Pink,All,Travel,https://images.pexels.com/photos/1000683/pexels-photo-1000683.jpeg?auto=compress&cs=tinysrgb&w=400,"['feminine', 'travel', 'pink', 'warm', 'sandals', 'footwear', 'all']",high,0.61,Puma,172.24393674266904,2020
685,685,H&M Formal Dress 685,Dress,Formal Dress,Formal Dress,Women,Red,Winter,Casual,https://images.pexels.com/photos/1000684/pexels-photo-1000684.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'formal dress', 'casual', 'warm', 'red', 'dress', 'winter']",high,0.77,H&M,157.55960441845008,2022
686,686,Zara Jewelry 686,Accessories,Jewelry,Jewelry,Men,Teal,Fall,Sports,https://images.pexels.com/photos/1000685/pexels-photo-1000685.jpeg?auto=compress&cs=tinysrgb&w=400,"['teal', 'accessories', 'jewelry', 'fall', 'sports']",mid,0.73,Zara,62.49212263724192,2024
687,687,Nike Heels 687,Footwear,Heels,Heels,Unisex,Red,Summer,Casual,https://images.pexels.com/photos/1000686/pexels-photo-1000686.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'casual', 'warm', 'red', 'footwear', 'summer', 'heels']",mid,1.0,Nike,57.29969013711317,2024
688,688,Adidas Sneakers 688,Footwear,Sneakers,Sneakers,Unisex,Yellow,All,Sports,https://images.pexels.com/photos/1000687/pexels-photo-1000687.jpeg?auto=compress&cs=tinysrgb&w=400,"['sneakers', 'yellow', 'all', 'footwear', 'sports']",mid,0.88,Adidas,70.5830364975815,2020
689,689,Uniqlo Sunglasses 689,Accessories,Sunglasses,Sunglasses,Unisex,Red,All,Party,https://images.pexels.com/photos/1000688/pexels-photo-1000688.jpeg?auto=compress&cs=tinysrgb&w=400,"['bright', 'accessories', 'sunglasses', 'warm', 'red', 'all', 'party']",mid,0.78,Uniqlo,106.08672610131396,2021
690,690,Forever 21 A-Line Dress 690,Dress,A-Line Dress,A-Line Dress,Unisex,Navy,Summer,Formal,https://images.pexels.com/photos/1000689/pexels-photo-1000689.jpeg?auto=compress&cs=tinysrgb&w=400,"['dark', 'a-line dress', 'formal', 'blue', 'navy', 'dress', 'summer']",mid,0.74,Forever 21,135.94326773563506,2020
691,691,Mango Nightgowns 691,Loungewear,Nightgowns,Nightgowns,Unisex,Maroon,All,Formal,https://images.pexels.com/photos/1000690/pexels-photo-1000690.jpeg?auto=compress&cs=tinysrgb&w=400,"['formal', 'all', 'loungewear', 'maroon', 'nightgowns']",mid,0.75,Mango,131.65754736324556,2021
692,692,Levi's Trousers 692,Bottomwear,Trousers,Trousers,Men,Brown,Spring,Work,https://images.pexels.com/photos/1000691/pexels-photo-1000691.jpeg?auto=compress&cs=tinysrgb&w=400,"['bottomwear', 'trousers', 'brown', 'work', 'spring']",mid,0.82,Levi's,123.28533690832548,2020
